STATE,name,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
48,DeWitt,Texas,19824,19809,19918
48,Dickens,Texas,1770,1760,1740
48,Dimmit,Texas,8615,8563,8473
48,Donley,Texas,3258,3269,3268
48,Duval,Texas,9831,9808,9756
48,Eastland,Texas,17725,17754,17864
48,Ector,Texas,165171,165467,161091
48,Edwards,Texas,1422,1414,1438
48,Ellis,Texas,192455,194272,202678
48,El Paso,Texas,865657,866093,867947
48,Erath,Texas,42545,42715,43378
48,Falls,Texas,16968,16961,17313
48,Fannin,Texas,35662,35732,36569
48,Fayette,Texas,24435,24452,24687
48,Fisher,Texas,3672,3677,3706
48,Floyd,Texas,5402,5378,5350
48,Foard,Texas,1095,1086,1080
48,Fort Bend,Texas,822779,828632,858527
48,Franklin,Texas,10359,10366,10464
48,Freestone,Texas,19435,19445,19774
48,Frio,Texas,18385,18366,18436
48,Gaines,Texas,21598,21701,21895
48,Galveston,Texas,350682,351458,355062
48,Garza,Texas,5816,5794,5863
48,Gillespie,Texas,26725,26732,27297
48,Glasscock,Texas,1116,1114,1149
48,Goliad,Texas,7012,7005,7163
48,Gonzales,Texas,19653,19653,19641
48,Gray,Texas,21227,21179,21030
48,Grayson,Texas,135543,136014,139336
48,Gregg,Texas,124239,124175,124201
48,Grimes,Texas,29268,29414,30287
48,Guadalupe,Texas,172706,173541,177036
48,Hale,Texas,32522,32439,32220
48,Hall,Texas,2825,2801,2845
48,Hamilton,Texas,8222,8230,8229
48,Hansford,Texas,5285,5255,5159
48,Hardeman,Texas,3549,3559,3552
48,Hardin,Texas,56231,56277,56973
48,Harris,Texas,4731145,4732491,4728030
48,Harrison,Texas,68839,68778,69150
48,Hartley,Texas,5382,5362,5397
48,Haskell,Texas,5416,5424,5411
48,Hays,Texas,241067,243809,255397
48,Hemphill,Texas,3382,3368,3271
48,Henderson,Texas,82150,82348,83667
48,Hidalgo,Texas,870781,872204,880356
48,Hill,Texas,35874,35965,36471
48,Hockley,Texas,21537,21490,21363
48,Hood,Texas,61598,61953,64222
48,Hopkins,Texas,36787,36795,37211
48,Houston,Texas,22066,22068,22241
48,Howard,Texas,34860,34797,34128
48,Hudspeth,Texas,3202,3196,3287
48,Hunt,Texas,99956,100231,103394
48,Hutchinson,Texas,20617,20539,20495
48,Irion,Texas,1513,1522,1552
48,Jack,Texas,8472,8492,8712
48,Jackson,Texas,14988,15000,15121
48,Jasper,Texas,32980,32900,32975
48,Jeff Davis,Texas,1996,1978,1949
48,Jefferson,Texas,256526,255979,253704
48,Jim Hogg,Texas,4838,4839,4801
48,Jim Wells,Texas,38891,38813,38847
48,Johnson,Texas,179927,180733,187280
48,Jones,Texas,19663,19676,19873
48,Karnes,Texas,14710,14721,14754
48,Kaufman,Texas,145310,146986,157768
48,Kendall,Texas,44279,44527,46788
48,Kenedy,Texas,350,346,340
48,Kent,Texas,753,759,749
48,Kerr,Texas,52598,52676,53161
48,Kimble,Texas,4286,4289,4365
48,King,Texas,265,270,258
48,Kinney,Texas,3129,3127,3130
48,Kleberg,Texas,31040,30958,30635
48,Knox,Texas,3353,3361,3351
48,Lamar,Texas,50088,50077,50098
48,Lamb,Texas,13045,12984,12898
48,Lampasas,Texas,21627,21707,22252
48,La Salle,Texas,6664,6642,6670
48,Lavaca,Texas,20337,20338,20544
48,Lee,Texas,17478,17499,17706
48,Leon,Texas,15719,15727,15959
48,Liberty,Texas,91628,92351,97621
48,Limestone,Texas,22146,22103,22119
48,Lipscomb,Texas,3059,3042,2931
48,Live Oak,Texas,11335,11343,11377
48,Llano,Texas,21243,21249,21978
48,Loving,Texas,64,67,57
48,Lubbock,Texas,310639,311419,314451
48,Lynn,Texas,5596,5606,5688
48,McCulloch,Texas,7630,7567,7533
48,McLennan,Texas,260579,261023,263115
48,McMullen,Texas,600,599,608
48,Madison,Texas,13455,13445,13718
48,Marion,Texas,9725,9752,9645
48,Martin,Texas,5237,5250,5211
48,Mason,Texas,3953,3964,3943
48,Matagorda,Texas,36255,36269,36344
48,Maverick,Texas,57887,57844,58056
48,Medina,Texas,50748,50920,51981
48,Menard,Texas,1962,1971,1982
48,Midland,Texas,169983,170221,167969
48,Milam,Texas,24754,24724,25106
48,Mills,Texas,4456,4439,4480
48,Mitchell,Texas,8990,8985,9070
48,Montague,Texas,19965,19969,20409
48,Montgomery,Texas,620443,624938,648886
48,Moore,Texas,21358,21273,21118
48,Morris,Texas,11973,11963,12030
48,Motley,Texas,1063,1052,1067
48,Nacogdoches,Texas,64653,64624,64668
48,Navarro,Texas,52624,52784,53591
48,Newton,Texas,12217,12163,12241
48,Nolan,Texas,14738,14721,14597
48,Nueces,Texas,353178,353090,353079
48,Ochiltree,Texas,10015,9960,9782
48,Oldham,Texas,1758,1761,1717
48,Orange,Texas,84808,84702,84742
48,Palo Pinto,Texas,28409,28427,28686
48,Panola,Texas,22491,22513,22675
48,Parker,Texas,148222,149432,156764
48,Parmer,Texas,9869,9851,9813
48,Pecos,Texas,15193,15165,15118
48,Polk,Texas,50123,50505,51899
48,Potter,Texas,118525,118173,116547
48,Presidio,Texas,6131,6102,6140
48,Rains,Texas,12164,12199,12509
48,Randall,Texas,140753,141231,143854
48,Reagan,Texas,3385,3376,3253
48,Real,Texas,2758,2743,2826
48,Red River,Texas,11587,11550,11555
48,Reeves,Texas,14748,14730,14487
48,Refugio,Texas,6741,6747,6756
48,Roberts,Texas,827,823,797
48,Robertson,Texas,16757,16740,16958
48,Rockwall,Texas,107819,109090,116381
48,Runnels,Texas,9900,9921,9943
48,Rusk,Texas,52214,52225,52743
48,Sabine,Texas,9894,9881,10039
48,San Augustine,Texas,7918,7919,7922
48,San Jacinto,Texas,27402,27483,27878
48,San Patricio,Texas,68755,68772,69699
48,San Saba,Texas,5730,5730,5827
48,Schleicher,Texas,2451,2442,2429
48,Scurry,Texas,16932,16931,16824
48,Shackelford,Texas,3105,3122,3212
48,Shelby,Texas,24022,23926,23939
48,Sherman,Texas,2782,2780,2798
48,Smith,Texas,233479,234063,237186
48,Somervell,Texas,9205,9214,9469
48,Starr,Texas,65920,65835,66049
48,Stephens,Texas,9101,9079,9173
48,Sterling,Texas,1372,1383,1381
48,Stonewall,Texas,1245,1245,1217
48,Sutton,Texas,3372,3362,3319
48,Swisher,Texas,6971,6957,7008
48,Tarrant,Texas,2110640,2114709,2126477
48,Taylor,Texas,143208,143383,143326
48,Terrell,Texas,760,744,724
48,Terry,Texas,11831,11792,11754
48,Throckmorton,Texas,1440,1443,1495
48,Titus,Texas,31247,31264,31183
48,Tom Green,Texas,120003,120105,119411
48,Travis,Texas,1290188,1296100,1305154
48,Trinity,Texas,13602,13623,13827
48,Tyler,Texas,19798,19797,20077
48,Upshur,Texas,40892,40975,41774
48,Upton,Texas,3308,3296,3265
48,Uvalde,Texas,24564,24540,24729
48,Val Verde,Texas,47586,47582,47564
48,Van Zandt,Texas,59541,59690,61275
48,Victoria,Texas,91319,91236,90964
48,Walker,Texas,76400,76543,77977
48,Waller,Texas,56794,57349,59781
48,Ward,Texas,11644,11656,11194
48,Washington,Texas,35805,35837,35891
48,Webb,Texas,267114,267234,267945
48,Wharton,Texas,41570,41550,41721
48,Wheeler,Texas,4990,4980,4927
48,Wichita,Texas,129350,129546,130069
48,Wilbarger,Texas,12887,12846,12731
48,Willacy,Texas,20164,20129,20316
48,Williamson,Texas,609017,615266,643026
48,Wilson,Texas,49753,49994,51257
48,Winkler,Texas,7791,7749,7415
48,Wise,Texas,68632,68866,71714
48,Wood,Texas,44843,45010,45875
48,Yoakum,Texas,7694,7669,7607
48,Young,Texas,17867,17839,17977
48,Zapata,Texas,13889,13884,13908
48,Zavala,Texas,9670,9652,9534
49,Beaver,Utah,7072,7076,7249
49,Box Elder,Utah,57666,57908,59688
49,Cache,Utah,133154,133527,137417
49,Carbon,Utah,20412,20465,20372
49,Daggett,Utah,935,952,976
49,Davis,Utah,362679,363492,367285
49,Duchesne,Utah,19596,19581,19790
49,Emery,Utah,9825,9837,9967
49,Garfield,Utah,5083,5090,5129
49,Grand,Utah,9669,9681,9663
49,Iron,Utah,57289,57640,60519
49,Juab,Utah,11786,11824,12155
49,Kane,Utah,7667,7673,7992
49,Millard,Utah,12975,13015,13164
49,Morgan,Utah,12295,12392,12657
49,Piute,Utah,1438,1437,1487
49,Rich,Utah,2510,2504,2597
49,Salt Lake,Utah,1185238,1186236,1186421
49,San Juan,Utah,14518,14525,14489
49,Sanpete,Utah,28437,28508,29106
49,Sevier,Utah,21522,21546,21906
49,Summit,Utah,42357,42452,43093
49,Tooele,Utah,72698,73281,76640
49,Uintah,Utah,35620,35618,36204
49,Utah,Utah,659399,663143,684986
49,Wasatch,Utah,34788,35032,36173
49,Washington,Utah,180279,181924,191226
49,Wayne,Utah,2486,2497,2558
49,Weber,Utah,262223,262828,267066
50,Addison,Vermont,37363,37292,37260
50,Bennington,Vermont,37347,37271,37312
50,Caledonia,Vermont,30233,30184,30403
50,Chittenden,Vermont,168323,168289,168865
50,Essex,Vermont,5920,5910,5925
50,Franklin,Vermont,49946,49996,50325
50,Grand Isle,Vermont,7293,7278,7421
50,Lamoille,Vermont,25945,25914,26126
50,Orange,Vermont,29277,29259,29541
50,Orleans,Vermont,27393,27355,27546
50,Rutland,Vermont,60572,60455,60591
50,Washington,Vermont,59807,59748,59969
50,Windham,Vermont,45905,45844,46090
50,Windsor,Vermont,57753,57700,58196
51,Accomack,Virginia,33413,33348,33246
51,Albemarle,Virginia,112395,112496,113535
51,Alleghany,Virginia,15223,15161,14986
51,Amelia,Virginia,13265,13246,13268
51,Amherst,Virginia,31307,31262,31273
51,Appomattox,Virginia,16119,16133,16353
51,Arlington,Virginia,238643,238766,232965
51,Augusta,Virginia,77487,77512,77563
51,Bath,Virginia,4209,4196,4114
51,Bedford,Virginia,79462,79504,80131
51,Bland,Virginia,6270,6247,6173
51,Botetourt,Virginia,33596,33614,33866
51,Brunswick,Virginia,15849,15806,15940
51,Buchanan,Virginia,20355,20216,19816
51,Buckingham,Virginia,16824,16820,16947
51,Campbell,Virginia,55696,55638,55492
51,Caroline,Virginia,30887,30905,31332
51,Carroll,Virginia,29155,29130,29048
51,Charles City,Virginia,6773,6733,6594
51,Charlotte,Virginia,11529,11506,11448
51,Chesterfield,Virginia,364548,365566,370688
51,Clarke,Virginia,14783,14788,14881
51,Craig,Virginia,4892,4880,4865
51,Culpeper,Virginia,52552,52717,53596
51,Cumberland,Virginia,9675,9656,9681
51,Dickenson,Virginia,14124,14045,13787
51,Dinwiddie,Virginia,27947,27900,27912
51,Essex,Virginia,10599,10591,10573
51,Fairfax,Virginia,1150309,1148472,1139720
51,Fauquier,Virginia,72972,72938,73815
51,Floyd,Virginia,15476,15474,15566
51,Fluvanna,Virginia,27249,27280,27723
51,Franklin,Virginia,54477,54469,54938
51,Frederick,Virginia,91419,91766,93717
51,Giles,Virginia,16787,16754,16562
51,Gloucester,Virginia,38711,38688,39069
51,Goochland,Virginia,24727,24828,25488
51,Grayson,Virginia,15333,15300,15359
51,Greene,Virginia,20552,20591,20968
51,Greensville,Virginia,11391,11393,11437
51,Halifax,Virginia,34022,33901,33738
51,Hanover,Virginia,109979,110102,111603
51,Henrico,Virginia,334389,334298,333554
51,Henry,Virginia,50948,50782,50248
51,Highland,Virginia,2232,2236,2226
51,Isle of Wight,Virginia,38606,38658,39278
51,James City,Virginia,78254,78412,79882
51,King and Queen,Virginia,6608,6590,6662
51,King George,Virginia,26723,26806,27489
51,King William,Virginia,17810,17905,18171
51,Lancaster,Virginia,10919,10910,10928
51,Lee,Virginia,22173,22084,21983
51,Loudoun,Virginia,420959,422597,427592
51,Louisa,Virginia,37596,37757,38848
51,Lunenburg,Virginia,11936,11930,11926
51,Madison,Virginia,13837,13837,13942
51,Mathews,Virginia,8533,8524,8546
51,Mecklenburg,Virginia,30319,30287,30248
51,Middlesex,Virginia,10625,10623,10781
51,Montgomery,Virginia,99721,99508,98473
51,Nelson,Virginia,14775,14732,14790
51,New Kent,Virginia,22945,23086,23897
51,Northampton,Virginia,12282,12232,12085
51,Northumberland,Virginia,11839,11839,12029
51,Nottoway,Virginia,15642,15614,15594
51,Orange,Virginia,36254,36396,37188
51,Page,Virginia,23709,23693,23807
51,Patrick,Virginia,17608,17560,17602
51,Pittsylvania,Virginia,60501,60312,59972
51,Powhatan,Virginia,30333,30433,31136
51,Prince Edward,Virginia,21849,21853,21932
51,Prince George,Virginia,43010,43023,42880
51,Prince William,Virginia,482204,482738,484472
51,Pulaski,Virginia,33800,33760,33759
51,Rappahannock,Virginia,7348,7312,7407
51,Richmond,Virginia,8923,8920,9017
51,Roanoke,Virginia,96929,96845,96589
51,Rockbridge,Virginia,22650,22610,22641
51,Rockingham,Virginia,83757,83758,84394
51,Russell,Virginia,25781,25726,25550
51,Scott,Virginia,21576,21547,21419
51,Shenandoah,Virginia,44186,44255,44752
51,Smyth,Virginia,29800,29730,29477
51,Southampton,Virginia,17996,17949,18006
51,Spotsylvania,Virginia,140032,140475,143676
51,Stafford,Virginia,156927,157604,160877
51,Surry,Virginia,6561,6546,6530
51,Sussex,Virginia,10829,10768,10763
51,Tazewell,Virginia,40429,40343,39925
51,Warren,Virginia,40727,40782,40925
51,Washington,Virginia,53935,53839,53635
51,Westmoreland,Virginia,18477,18496,18731
51,Wise,Virginia,36130,36018,35647
51,Wythe,Virginia,28290,28274,28178
51,York,Virginia,70045,70154,70915
51,Alexandria city,Virginia,159467,159097,154706
51,Bristol city,Virginia,17219,17259,17054
51,Buena Vista city,Virginia,6641,6620,6601
51,Charlottesville city,Virginia,46553,46423,45672
51,Chesapeake city,Virginia,249422,249679,251269
51,Colonial Heights city,Virginia,18170,18191,18273
51,Covington city,Virginia,5737,5721,5717
51,Danville city,Virginia,42590,42465,42215
51,Emporia city,Virginia,5766,5716,5667
51,Fairfax city,Virginia,24146,24129,24276
51,Falls Church city,Virginia,14658,14654,14493
51,Franklin city,Virginia,8180,8171,8217
51,Fredericksburg city,Virginia,27982,27995,28367
51,Galax city,Virginia,6720,6691,6660
51,Hampton city,Virginia,137148,137131,137746
51,Harrisonburg city,Virginia,51814,51675,51430
51,Hopewell city,Virginia,23033,22967,23140
51,Lexington city,Virginia,7320,7313,7456
51,Lynchburg city,Virginia,79009,78871,79009
51,Manassas city,Virginia,42772,42728,42708
51,Manassas Park city,Virginia,17219,17140,17002
51,Martinsville city,Virginia,13485,13422,13517
51,Newport News city,Virginia,186247,185916,184587
51,Norfolk city,Virginia,238005,237591,235089
51,Norton city,Virginia,3687,3679,3666
51,Petersburg city,Virginia,33458,33428,33429
51,Poquoson city,Virginia,12460,12455,12574
51,Portsmouth city,Virginia,97915,98015,97840
51,Radford city,Virginia,16070,16089,16499
51,Richmond city,Virginia,226610,226670,226604
51,Roanoke city,Virginia,100011,99875,98865
51,Salem city,Virginia,25346,25374,25373
51,Staunton city,Virginia,25750,25800,25661
51,Suffolk city,Virginia,94324,94685,96194
51,Virginia Beach city,Virginia,459470,459373,457672
51,Waynesboro city,Virginia,22196,22279,22550
51,Williamsburg city,Virginia,15425,15445,15590
51,Winchester city,Virginia,28120,28008,28136
53,Adams,Washington,20613,20605,20621
53,Asotin,Washington,22285,22290,22397
53,Benton,Washington,206873,207230,210025
53,Chelan,Washington,79074,79185,79646
53,Clallam,Washington,77155,77280,78209
53,Clark,Washington,503311,505013,511404
53,Columbia,Washington,3952,3949,4042
53,Cowlitz,Washington,110730,110924,111524
53,Douglas,Washington,42938,42998,43696
53,Ferry,Washington,7178,7178,7273
53,Franklin,Washington,96749,97076,98268
53,Garfield,Washington,2286,2292,2346
53,Grant,Washington,99123,99365,100297
53,Grays Harbor,Washington,75636,75811,76841
53,Island,Washington,86857,86948,87432
53,Jefferson,Washington,32977,33048,33605
53,King,Washington,2269675,2272571,2252305
53,Kitsap,Washington,275611,275660,274314
53,Kittitas,Washington,44337,44589,45499
53,Klickitat,Washington,22735,22783,23118
53,Lewis,Washington,82149,82474,84398
53,Lincoln,Washington,10876,10920,11232
53,Mason,Washington,65726,66028,67615
53,Okanogan,Washington,42104,42118,42634
53,Pacific,Washington,23365,23470,23948
53,Pend Oreille,Washington,13401,13482,13886
53,Pierce,Washington,921130,922828,925708
53,San Juan,Washington,17788,17818,18557
53,Skagit,Washington,129523,129852,130696
53,Skamania,Washington,12036,12034,12170
53,Snohomish,Washington,827957,829331,833540
53,Spokane,Washington,539339,540700,546040
53,Stevens,Washington,46445,46566,47426
53,Thurston,Washington,294793,295729,297977
53,Wahkiakum,Washington,4422,4443,4582
53,Walla Walla,Washington,62584,62574,62682
53,Whatcom,Washington,226847,227304,228831
53,Whitman,Washington,47973,47786,47873
53,Yakima,Washington,256728,256533,256035
54,Barbour,West Virginia,15465,15440,15468
54,Berkeley,West Virginia,122076,122654,126069
54,Boone,West Virginia,21809,21714,21312
54,Braxton,West Virginia,12447,12386,12247
54,Brooke,West Virginia,22559,22469,22140
54,Cabell,West Virginia,94350,94137,93418
54,Calhoun,West Virginia,6229,6199,6176
54,Clay,West Virginia,8051,8006,7892
54,Doddridge,West Virginia,7808,7786,7735
54,Fayette,West Virginia,40488,40358,39927
54,Gilmer,West Virginia,7408,7378,7377
54,Grant,West Virginia,10976,10954,10983
54,Greenbrier,West Virginia,32977,32866,32608
54,Hampshire,West Virginia,23093,23067,23302
54,Hancock,West Virginia,29095,29019,28656
54,Hardy,West Virginia,14299,14240,14160
54,Harrison,West Virginia,65921,65771,65158
54,Jackson,West Virginia,27791,27735,27738
54,Jefferson,West Virginia,57701,57732,58370
54,Kanawha,West Virginia,180745,180048,177952
54,Lewis,West Virginia,17033,17009,16892
54,Lincoln,West Virginia,20463,20337,20126
54,Logan,West Virginia,32567,32473,31909
54,McDowell,West Virginia,19111,18916,18363
54,Marion,West Virginia,56205,56157,56001
54,Marshall,West Virginia,30591,30444,30115
54,Mason,West Virginia,25453,25356,25157
54,Mercer,West Virginia,59664,59462,59097
54,Mineral,West Virginia,26938,26877,26857
54,Mingo,West Virginia,23568,23455,23005
54,Monongalia,West Virginia,105822,105916,106387
54,Monroe,West Virginia,12376,12330,12332
54,Morgan,West Virginia,17063,17037,17221
54,Nicholas,West Virginia,24604,24523,24300
54,Ohio,West Virginia,42425,42264,41776
54,Pendleton,West Virginia,6143,6134,6142
54,Pleasants,West Virginia,7653,7649,7601
54,Pocahontas,West Virginia,7869,7847,7841
54,Preston,West Virginia,34216,34176,34358
54,Putnam,West Virginia,57440,57399,57260
54,Raleigh,West Virginia,74591,74349,73771
54,Randolph,West Virginia,27932,27852,27806
54,Ritchie,West Virginia,8444,8424,8383
54,Roane,West Virginia,14028,13977,13898
54,Summers,West Virginia,11959,11915,11908
54,Taylor,West Virginia,16705,16701,16492
54,Tucker,West Virginia,6762,6752,6672
54,Tyler,West Virginia,8313,8279,8155
54,Upshur,West Virginia,23816,23783,23791
54,Wayne,West Virginia,38982,38830,38498
54,Webster,West Virginia,8378,8329,8249
54,Wetzel,West Virginia,14442,14382,14170
54,Wirt,West Virginia,5194,5183,5063
54,Wood,West Virginia,84296,83996,83624
54,Wyoming,West Virginia,21382,21326,21051
55,Adams,Wisconsin,20654,20673,20875
55,Ashland,Wisconsin,16027,15977,16107
55,Barron,Wisconsin,46711,46643,46719
55,Bayfield,Wisconsin,16220,16229,16320
55,Brown,Wisconsin,268740,268741,269591
55,Buffalo,Wisconsin,13317,13320,13302
55,Burnett,Wisconsin,16526,16588,16744
55,Calumet,Wisconsin,52442,52476,52539
55,Chippewa,Wisconsin,66297,66279,66865
55,Clark,Wisconsin,34659,34628,34746
55,Columbia,Wisconsin,58490,58510,58488
55,Crawford,Wisconsin,16113,16086,16075
55,Dane,Wisconsin,561504,562306,563951
55,Dodge,Wisconsin,89396,89262,89313
55,Door,Wisconsin,30066,30102,30369
55,Douglas,Wisconsin,44295,44275,44203
55,Dunn,Wisconsin,45440,45440,45547
55,Eau Claire,Wisconsin,105710,105818,106452
55,Florence,Wisconsin,4558,4556,4593
55,Fond du Lac,Wisconsin,104154,104076,104362
55,Forest,Wisconsin,9179,9160,9258
55,Grant,Wisconsin,51938,51934,52110
55,Green,Wisconsin,37093,36992,36988
55,Green Lake,Wisconsin,19018,18997,19229
55,Iowa,Wisconsin,23709,23676,23756
55,Iron,Wisconsin,6137,6128,6178
55,Jackson,Wisconsin,21145,21102,21121
55,Jefferson,Wisconsin,84900,84858,84943
55,Juneau,Wisconsin,26718,26759,26802
55,Kenosha,Wisconsin,169151,169073,168732
55,Kewaunee,Wisconsin,20563,20539,20543
55,La Crosse,Wisconsin,120784,120852,120433
55,Lafayette,Wisconsin,16611,16605,16784
55,Langlade,Wisconsin,19491,19438,19502
55,Lincoln,Wisconsin,28415,28374,28541
55,Manitowoc,Wisconsin,81359,81250,81505
55,Marathon,Wisconsin,138013,137954,137648
55,Marinette,Wisconsin,41872,41869,41875
55,Marquette,Wisconsin,15592,15584,15792
55,Menominee,Wisconsin,4255,4255,4289
55,Milwaukee,Wisconsin,939489,938149,928059
55,Monroe,Wisconsin,46274,46281,46193
55,Oconto,Wisconsin,38965,39043,39356
55,Oneida,Wisconsin,37845,37839,38259
55,Outagamie,Wisconsin,190705,190832,191545
55,Ozaukee,Wisconsin,91503,91569,92497
55,Pepin,Wisconsin,7318,7335,7364
55,Pierce,Wisconsin,42212,42191,42587
55,Polk,Wisconsin,44977,45006,45431
55,Portage,Wisconsin,70377,70378,70468
55,Price,Wisconsin,14054,14015,14050
55,Racine,Wisconsin,197727,197440,196896
55,Richland,Wisconsin,17304,17274,17212
55,Rock,Wisconsin,163687,163643,164381
55,Rusk,Wisconsin,14188,14168,14123
55,St. Croix,Wisconsin,93536,93797,95044
55,Sauk,Wisconsin,65763,65718,65697
55,Sawyer,Wisconsin,18074,18107,18295
55,Shawano,Wisconsin,40881,40838,40859
55,Sheboygan,Wisconsin,118034,117937,117747
55,Taylor,Wisconsin,19913,19897,19923
55,Trempealeau,Wisconsin,30760,30776,30724
55,Vernon,Wisconsin,30714,30693,30915
55,Vilas,Wisconsin,23047,23076,23520
55,Walworth,Wisconsin,106478,106499,106799
55,Washburn,Wisconsin,16623,16597,16752
55,Washington,Wisconsin,136761,136732,137175
55,Waukesha,Wisconsin,406978,407148,408756
55,Waupaca,Wisconsin,51812,51713,51570
55,Waushara,Wisconsin,24520,24511,24828
55,Winnebago,Wisconsin,171730,171646,171623
55,Wood,Wisconsin,74207,74091,74070
56,Albany,Wyoming,37066,37079,37608
56,Big Horn,Wyoming,11521,11467,11632
56,Campbell,Wyoming,47026,47116,46401
56,Carbon,Wyoming,14537,14499,14649
56,Converse,Wyoming,13751,13724,13672
56,Crook,Wyoming,7181,7178,7315
56,Fremont,Wyoming,39234,39177,39336
56,Goshen,Wyoming,12498,12503,12537
56,Hot Springs,Wyoming,4621,4622,4597
56,Johnson,Wyoming,8447,8459,8623
56,Laramie,Wyoming,100512,100690,100863
56,Lincoln,Wyoming,19581,19674,20153
56,Natrona,Wyoming,79955,80229,79555
56,Niobrara,Wyoming,2467,2439,2438
56,Park,Wyoming,29624,29656,30108
56,Platte,Wyoming,8605,8623,8699
56,Sheridan,Wyoming,30921,30996,31646
56,Sublette,Wyoming,8728,8723,8697
56,Sweetwater,Wyoming,42272,42158,41614
56,Teton,Wyoming,23331,23347,23575
56,Uinta,Wyoming,20450,20441,20635
56,Washakie,Wyoming,7685,7658,7705
56,Weston,Wyoming,6838,6809,6745
